Country,Year,Product,Value,total emissions CO2 (KgCo2),Energy Type,consumption (GWh),iso_alpha
Luxembourg,2020,Other Combustible Non-Renewables,4.7416,3888.112,,,
Luxembourg,2020,Geothermal,0.0,0.0,,,
Luxembourg,2020,Solar,20.6797,992.6256,Solar,423.51806,LUX
Luxembourg,2020,Other Renewables,0.0,0.0,Other Renewables,1188.4254999999998,LUX
Luxembourg,2020,Not Specified,0.0,,,,
Luxembourg,2020,Wind,22.9885,264.36775,Wind,922.1822,LUX
Mexico,2020,Nuclear,1103.7772,13245.3264,Nuclear,28170.366,MEX
Mexico,2020,Hydro,2339.5563,56149.351200000005,Hydro,70429.22,MEX
Mexico,2020,Coal-Peat and Manufactured Gases,1380.6456,1132129.392,Coal-Peat and Manufactured Gases,66491.0,MEX
Mexico,2020,Oil and Petroleum Products,3269.9424,2354358.528,Oil and Petroleum Products,838944.8999999999,MEX
Mexico,2020,Natural Gas,12761.4622,6253116.478,Natural Gas,922448.3,MEX
Mexico,2020,Combustible Renewables,260.1874,59843.102000000006,,,
Mexico,2020,Other Combustible Non-Renewables,11.7103,9602.446,,,
Mexico,2020,Geothermal,447.8456,17018.1328,,,
Mexico,2020,Solar,841.2292,40379.0016,Solar,41588.917,MEX
Mexico,2020,Other Renewables,0.0,0.0,Other Renewables,19148.668,MEX
Mexico,2020,Not Specified,0.0,,,,
Mexico,2020,Wind,1183.1916,13606.7034,Wind,51745.486999999994,MEX
Netherlands,2020,Nuclear,346.8789,4162.5468,Nuclear,10300.877,NLD
Netherlands,2020,Hydro,6.6638,159.93120000000002,Hydro,120.98277,NLD
Netherlands,2020,Coal-Peat and Manufactured Gases,479.4714,393166.548,Coal-Peat and Manufactured Gases,47777.78,NLD
Netherlands,2020,Oil and Petroleum Products,123.5489,88955.208,Oil and Petroleum Products,470906.27999999997,NLD
Netherlands,2020,Natural Gas,4464.3278,2187520.622,Natural Gas,360944.43,NLD
Netherlands,2020,Combustible Renewables,604.628,139064.44,,,
Netherlands,2020,Geothermal,0.0,0.0,,,
Netherlands,2020,Other Combustible Non-Renewables,167.5849,137419.618,,,
Netherlands,2020,Solar,1104.4587,53014.01759999999,Solar,22499.452999999998,NLD
Netherlands,2020,Other Renewables,0.0,0.0,Other Renewables,28214.874,NLD
Netherlands,2020,Not Specified,38.3979,,,,
Netherlands,2020,Wind,813.9137,9360.007549999998,Wind,40123.725999999995,NLD
New Zealand,2020,Nuclear,0.0,0.0,Nuclear,0.0,NZL
New Zealand,2020,Hydro,1679.9876,40319.7024,Hydro,63731.087,NZL
New Zealand,2020,Coal-Peat and Manufactured Gases,20.9794,17203.108,Coal-Peat and Manufactured Gases,15759.999,NZL
New Zealand,2020,Oil and Petroleum Products,0.0061,4.392,Oil and Petroleum Products,84239.37999999999,NZL
New Zealand,2020,Natural Gas,340.2332,166714.268,Natural Gas,45726.340000000004,NZL
New Zealand,2020,Combustible Renewables,48.0479,11051.017,,,
New Zealand,2020,Geothermal,676.214,25696.132000000005,,,
New Zealand,2020,Other Combustible Non-Renewables,0.0,0.0,,,
New Zealand,2020,Solar,10.0756,483.6288,Solar,423.34526999999997,NZL
New Zealand,2020,Other Renewables,0.0,0.0,Other Renewables,23237.131,NZL
New Zealand,2020,Not Specified,3.2984,,,,
New Zealand,2020,Wind,182.1359,2094.56285,Wind,6054.294,NZL
Norway,2020,Nuclear,0.0,0.0,Nuclear,0.0,NOR
Norway,2020,Hydro,11616.9969,278807.9256,Hydro,370106.66,NOR
Norway,2020,Coal-Peat and Manufactured Gases,19.0739,15640.597999999998,Coal-Peat and Manufactured Gases,8976.604,NOR
Norway,2020,Oil and Petroleum Products,22.9815,16546.68,Oil and Petroleum Products,102116.62,NOR
Norway,2020,Natural Gas,0.0,0.0,Natural Gas,44535.244,NOR
Norway,2020,Combustible Renewables,22.8145,5247.335,,,
Norway,2020,Geothermal,0.0,0.0,,,
Norway,2020,Other Combustible Non-Renewables,186.9786,153322.452,,,
Norway,2020,Solar,10.7313,515.1024,Solar,351.08637999999996,NOR
Norway,2020,Other Renewables,0.0,0.0,Other Renewables,765.5225,NOR
Norway,2020,Not Specified,24.0932,,,,
Norway,2020,Wind,686.2349,7891.70135,Wind,26029.152,NOR
Poland,2020,Nuclear,0.0,0.0,Nuclear,0.0,POL
Poland,2020,Hydro,171.4953,4115.8872,Hydro,5563.3655,POL
Poland,2020,Coal-Peat and Manufactured Gases,7055.7383,5785705.406,Coal-Peat and Manufactured Gases,478408.6,POL
Poland,2020,Oil and Petroleum Products,0.0,0.0,Oil and Petroleum Products,359474.64,POL
Poland,2020,Natural Gas,1269.6595,622133.155,Natural Gas,210645.83,POL
Poland,2020,Combustible Renewables,586.5069,134896.587,,,
Poland,2020,Geothermal,0.0,0.0,,,
Poland,2020,Other Combustible Non-Renewables,182.1886,149394.652,,,
Poland,2020,Solar,252.7628,12132.6144,Solar,5142.053599999999,POL
Poland,2020,Other Renewables,0.0,0.0,Other Renewables,26655.735,POL
Poland,2020,Not Specified,6.9449,,,,
Poland,2020,Wind,1232.7471,14176.59165,Wind,41495.5,POL
Portugal,2020,Nuclear,0.0,0.0,Nuclear,0.0,PRT
Portugal,2020,Hydro,1324.4971,31787.9304,Hydro,31732.35,PRT
Portugal,2020,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,6579.2555999999995,PRT
Portugal,2020,Oil and Petroleum Products,97.1048,69915.456,Oil and Petroleum Products,114112.91,PRT
Portugal,2020,Natural Gas,582.4875,285418.875,Natural Gas,60366.592,PRT
Portugal,2020,Combustible Renewables,301.4388,69330.924,,,
Portugal,2020,Geothermal,15.0904,573.4352000000001,,,
Portugal,2020,Other Combustible Non-Renewables,20.7933,17050.506,,,
Portugal,2020,Solar,134.2758,6445.2384,Solar,4505.6343,PRT
Portugal,2020,Other Renewables,0.0,0.0,Other Renewables,12650.44,PRT
Portugal,2020,Not Specified,0.0,,,,
Portugal,2020,Wind,919.0809,10569.430349999999,Wind,32299.847,PRT
Slovak Republic,2020,Nuclear,1110.378,13324.536,,,
Slovak Republic,2020,Hydro,260.6954,6256.689600000001,,,
Slovak Republic,2020,Coal-Peat and Manufactured Gases,120.2705,98621.81,,,
Slovak Republic,2020,Oil and Petroleum Products,29.0908,20945.376,,,
Slovak Republic,2020,Natural Gas,215.2619,105478.331,,,
Slovak Republic,2020,Combustible Renewables,117.7162,27074.726,,,
Slovak Republic,2020,Other Combustible Non-Renewables,3.1024,2543.968,,,
Slovak Republic,2020,Geothermal,0.0,0.0,,,
Slovak Republic,2020,Solar,95.003,4560.144,,,
Slovak Republic,2020,Other Renewables,0.0,0.0,,,
Slovak Republic,2020,Not Specified,1.6531,,,,
Slovak Republic,2020,Wind,0.0,0.0,,,
Slovenia,2020,Nuclear,496.7346,5960.8152,Nuclear,16010.092,SVN
Slovenia,2020,Hydro,316.8477,7604.3448,Hydro,12958.268,SVN
Slovenia,2020,Coal-Peat and Manufactured Gases,199.5157,163602.874,Coal-Peat and Manufactured Gases,11743.66,SVN
Slovenia,2020,Oil and Petroleum Products,0.2094,150.768,Oil and Petroleum Products,25082.163,SVN
Slovenia,2020,Natural Gas,35.5016,17395.784,Natural Gas,8551.606,SVN
Slovenia,2020,Combustible Renewables,23.04,5299.2,,,
Slovenia,2020,Geothermal,0.0,0.0,,,
Slovenia,2020,Other Combustible Non-Renewables,1.0007,820.5739999999998,,,
Slovenia,2020,Solar,46.3093,2222.8464,Solar,966.98916,SVN
Slovenia,2020,Other Renewables,0.0,0.0,Other Renewables,885.4440999999999,SVN
Slovenia,2020,Not Specified,0.0,,,,
Slovenia,2020,Wind,0.6181,7.108149999999999,Wind,16.416945,SVN
Spain,2020,Nuclear,4085.6145,49027.374,Nuclear,146924.85,ESP
Spain,2020,Hydro,3188.7542,76530.1008,Hydro,80119.484,ESP
Spain,2020,Coal-Peat and Manufactured Gases,359.0998,294461.836,Coal-Peat and Manufactured Gases,34386.036,ESP
Spain,2020,Oil and Petroleum Products,727.692,523938.24,Oil and Petroleum Products,591829.7,ESP
Spain,2020,Natural Gas,3749.9241,1837462.809,Natural Gas,324902.28,ESP
Spain,2020,Combustible Renewables,414.8728,95420.744,,,
Spain,2020,Other Combustible Non-Renewables,69.6113,57081.266,,,
Spain,2020,Geothermal,0.0,0.0,,,
Spain,2020,Solar,1365.7196,65554.5408,Solar,54277.89,ESP
Spain,2020,Other Renewables,2.1667,52.000800000000005,Other Renewables,19591.32,ESP
Spain,2020,Not Specified,12.0,,,,
Spain,2020,Wind,3711.7253,42684.840950000005,Wind,148237.41,ESP
Sweden,2020,Nuclear,3952.5276,47430.33119999999,Nuclear,123987.68,SWE
Sweden,2020,Hydro,6280.9368,150742.48320000002,Hydro,189843.95,SWE
Sweden,2020,Coal-Peat and Manufactured Gases,49.276,40406.32,Coal-Peat and Manufactured Gases,18611.954,SWE
Sweden,2020,Oil and Petroleum Products,10.5431,7591.032000000001,Oil and Petroleum Products,134450.4,SWE
Sweden,2020,Natural Gas,0.3146,154.154,Natural Gas,9909.25,SWE
Sweden,2020,Combustible Renewables,824.3359,189597.257,,,
Sweden,2020,Geothermal,0.0,0.0,,,
Sweden,2020,Other Combustible Non-Renewables,116.8092,95783.544,,,
Sweden,2020,Solar,137.4886,6599.4528,Solar,2718.2093,SWE
Sweden,2020,Other Renewables,0.0,0.0,Other Renewables,35679.264,SWE
Sweden,2020,Not Specified,0.0,,,,
Sweden,2020,Wind,2497.3021,28718.97415,Wind,72291.81,SWE
Switzerland,2020,Nuclear,1973.9141,23686.9692,Nuclear,57938.854,CHE
Switzerland,2020,Hydro,2774.4782,66587.4768,Hydro,98389.946,CHE
Switzerland,2020,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,1016.6667,CHE
Switzerland,2020,Oil and Petroleum Products,0.8709,627.048,Oil and Petroleum Products,102537.796,CHE
Switzerland,2020,Natural Gas,40.2875,19740.875,Natural Gas,33147.219999999994,CHE
Switzerland,2020,Combustible Renewables,129.1821,29711.882999999998,,,
Switzerland,2020,Geothermal,0.0,0.0,,,
Switzerland,2020,Other Combustible Non-Renewables,80.1117,65691.594,,,
Switzerland,2020,Solar,313.3135,15039.047999999999,Solar,6825.7256,CHE
Switzerland,2020,Other Renewables,0.0,0.0,Other Renewables,6282.258,CHE
Switzerland,2020,Not Specified,0.0,,,,
Switzerland,2020,Wind,7.0705,81.31075,Wind,380.81193,CHE
Republic of Turkiye,2020,Nuclear,0.0,0.0,Nuclear,0.0,TUR
Republic of Turkiye,2020,Hydro,9090.191,218164.58400000003,Hydro,205098.4,TUR
Republic of Turkiye,2020,Coal-Peat and Manufactured Gases,4752.84,3897328.8,Coal-Peat and Manufactured Gases,472366.76,TUR
Republic of Turkiye,2020,Oil and Petroleum Products,15.0425,10830.6,Oil and Petroleum Products,547577.4,TUR
Republic of Turkiye,2020,Natural Gas,1418.5145,695072.105,Natural Gas,462099.06,TUR
Republic of Turkiye,2020,Combustible Renewables,334.0139,76823.197,,,
Republic of Turkiye,2020,Geothermal,708.8856,26937.652799999996,,,
Republic of Turkiye,2020,Other Combustible Non-Renewables,1.2753,1045.746,,,
Republic of Turkiye,2020,Solar,1035.7838,49717.6224,Solar,28758.339,TUR
Republic of Turkiye,2020,Other Renewables,0.0,0.0,Other Renewables,39508.522,TUR
Republic of Turkiye,2020,Not Specified,96.0028,,,,
Republic of Turkiye,2020,Wind,1995.1218,22943.9007,Wind,65206.090000000004,TUR
United Kingdom,2020,Nuclear,3653.2862,43839.4344,Nuclear,126710.19,GBR
United Kingdom,2020,Hydro,515.1846,12364.430400000001,Hydro,18039.192,GBR
United Kingdom,2020,Coal-Peat and Manufactured Gases,182.4412,149601.784,Coal-Peat and Manufactured Gases,62786.064000000006,GBR
United Kingdom,2020,Oil and Petroleum Products,84.1179,60564.888000000006,Oil and Petroleum Products,657192.4400000001,GBR
United Kingdom,2020,Natural Gas,7002.4698,3431210.202,Natural Gas,731453.86,GBR
United Kingdom,2020,Combustible Renewables,3074.0841,707039.343,,,
United Kingdom,2020,Other Combustible Non-Renewables,368.2817,301990.994,,,
United Kingdom,2020,Geothermal,0.0,0.0,,,
United Kingdom,2020,Solar,1695.7981,81398.3088,Solar,32839.12,GBR
United Kingdom,2020,Other Renewables,0.9398,22.5552,Other Renewables,126175.38,GBR
United Kingdom,2020,Not Specified,0.0,,,,
United Kingdom,2020,Wind,4569.7239,52551.824850000005,Wind,197969.15999999997,GBR
United States,2020,Nuclear,59164.4612,709973.5344,Nuclear,2095404.3,USA
United States,2020,Hydro,22261.7514,534282.0336,Hydro,742663.3,USA
United States,2020,Coal-Peat and Manufactured Gases,42918.005,35192764.1,Coal-Peat and Manufactured Gases,2556181.4,USA
United States,2020,Oil and Petroleum Products,2607.1427,1877142.744,Oil and Petroleum Products,9035320.0,USA
United States,2020,Natural Gas,106631.2794,52249326.906,Natural Gas,8345495.999999999,USA
United States,2020,Combustible Renewables,4640.4931,1067313.413,,,
United States,2020,Geothermal,1295.9665,49246.727,,,
United States,2020,Other Combustible Non-Renewables,803.3469,658744.458,,,
United States,2020,Solar,10541.6447,505998.94560000004,Solar,346778.93,USA
United States,2020,Other Renewables,0.0,0.0,Other Renewables,225994.03,USA
United States,2020,Not Specified,384.004,,,,
United States,2020,Wind,29445.3069,338621.02935,Wind,896487.9,USA
Argentina,2020,Nuclear,980.591,11767.092,Nuclear,25229.185,ARG
Argentina,2020,Hydro,1718.4315,41242.356,Hydro,62163.48,ARG
Argentina,2020,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,10015.325,ARG
Argentina,2020,Oil and Petroleum Products,16.0492,11555.424,Oil and Petroleum Products,288195.10000000003,ARG
Argentina,2020,Natural Gas,5855.2972,2869095.628,Natural Gas,439312.44,ARG
Argentina,2020,Combustible Renewables,122.3619,28143.237,,,
Argentina,2020,Other Combustible Non-Renewables,0.0,0.0,,,
Argentina,2020,Geothermal,0.0,0.0,,,
Argentina,2020,Solar,79.3179,3807.2591999999995,Solar,3530.6728000000003,ARG
Argentina,2020,Other Renewables,0.0,0.0,Other Renewables,7021.3385,ARG
Argentina,2020,Not Specified,0.0,,,,
Argentina,2020,Wind,606.377,6973.335499999999,Wind,24715.06,ARG
Brazil,2020,Nuclear,1269.9597,15239.516400000002,Nuclear,35415.028,BRA
Brazil,2020,Hydro,31330.9828,751943.5872000001,Hydro,1041011.6000000001,BRA
Brazil,2020,Coal-Peat and Manufactured Gases,298.9141,245109.56200000003,Coal-Peat and Manufactured Gases,163132.81,BRA
Brazil,2020,Oil and Petroleum Products,751.6974,541222.128,Oil and Petroleum Products,1228752.3,BRA
Brazil,2020,Natural Gas,2675.0561,1310777.489,Natural Gas,314236.97,BRA
Brazil,2020,Combustible Renewables,4649.6403,1069417.269,,,
Brazil,2020,Geothermal,0.0,0.0,,,
Brazil,2020,Other Combustible Non-Renewables,177.7383,145745.406,,,
Brazil,2020,Solar,870.0237,41761.1376,Solar,28228.252,BRA
Brazil,2020,Other Renewables,0.0,0.0,Other Renewables,187515.98,BRA
Brazil,2020,Not Specified,0.0,,,,
Brazil,2020,Wind,3085.6029,35484.43335,Wind,149831.65,BRA
Bulgaria,2020,Nuclear,941.9241,11303.089199999999,Nuclear,41899.85999999999,BGR
Bulgaria,2020,Hydro,438.2252,10517.404799999998,Hydro,7407.181,BGR
Bulgaria,2020,Coal-Peat and Manufactured Gases,926.7376,759924.832,Coal-Peat and Manufactured Gases,48342.48,BGR
Bulgaria,2020,Oil and Petroleum Products,22.937,16514.64,Oil and Petroleum Products,53383.244,BGR
Bulgaria,2020,Natural Gas,125.9203,61700.947,Natural Gas,29206.5,BGR
Bulgaria,2020,Combustible Renewables,35.6325,8195.475,,,
Bulgaria,2020,Other Combustible Non-Renewables,0.0,0.0,,,
Bulgaria,2020,Geothermal,0.0,0.0,,,
Bulgaria,2020,Solar,154.4812,7415.0976,Solar,3857.2834000000003,BGR
Bulgaria,2020,Other Renewables,0.0,0.0,Other Renewables,5424.6435,BGR
Bulgaria,2020,Not Specified,4.1956,,,,
Bulgaria,2020,Wind,127.0454,1461.0221000000001,Wind,3879.373,BGR
China,2020,Nuclear,28932.805,347193.66,Nuclear,922888.6,CHN
China,2020,Nuclear,28932.805,347193.66,Nuclear,0.0,CHN
China,2020,Hydro,81940.9054,1966581.7296000002,Hydro,3471190.0,CHN
China,2020,Hydro,81940.9054,1966581.7296000002,Hydro,0.0,CHN
China,2020,Coal-Peat and Manufactured Gases,351107.7847,287908383.454,Coal-Peat and Manufactured Gases,23402553.0,CHN
China,2020,Coal-Peat and Manufactured Gases,351107.7847,287908383.454,Coal-Peat and Manufactured Gases,38230.556,CHN
China,2020,Oil and Petroleum Products,817.2429,588414.888,Oil and Petroleum Products,7959666.5,CHN
China,2020,Oil and Petroleum Products,817.2429,588414.888,Oil and Petroleum Products,169065.66,CHN
China,2020,Natural Gas,16740.1267,8202662.083,Natural Gas,3366172.6,CHN
China,2020,Natural Gas,16740.1267,8202662.083,Natural Gas,49442.585,CHN
China,2020,Combustible Renewables,9448.1709,2173079.307,,,
China,2020,Geothermal,14.7177,559.2726,,,
China,2020,Other Combustible Non-Renewables,605.5317,496535.994,,,
China,2020,Solar,25196.3314,1209423.9072,Solar,685724.06,CHN
China,2020,Solar,25196.3314,1209423.9072,Solar,137.18417,CHN
China,2020,Other Renewables,1.318,31.632,Other Renewables,432860.1,CHN
China,2020,Other Renewables,1.318,31.632,Other Renewables,288.18582999999995,CHN
China,2020,Not Specified,0.0,,,,
China,2020,Wind,41216.7935,473993.12525,Wind,1225164.0,CHN
China,2020,Wind,41216.7935,473993.12525,Wind,2.1010304,CHN
Croatia,2020,Nuclear,0.0,0.0,Nuclear,0.0,HRV
Croatia,2020,Hydro,334.2576,8022.182400000001,Hydro,14871.098999999998,HRV
Croatia,2020,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,4200.651,HRV
Croatia,2020,Oil and Petroleum Products,4.7593,3426.6959999999995,Oil and Petroleum Products,34046.947,HRV
Croatia,2020,Natural Gas,101.705,49835.45,Natural Gas,29368.092999999997,HRV
Croatia,2020,Combustible Renewables,73.4029,16882.667,,,
Croatia,2020,Other Combustible Non-Renewables,0.0,0.0,,,
Croatia,2020,Geothermal,6.623,251.674,,,
Croatia,2020,Solar,12.1757,584.4336000000001,Solar,250.81052999999997,HRV
Croatia,2020,Other Renewables,0.0,0.0,Other Renewables,3359.074,HRV
Croatia,2020,Not Specified,0.0,,,,
Croatia,2020,Wind,132.9433,1528.8479499999999,Wind,4519.056,HRV
Cyprus,2020,Nuclear,0.0,0.0,Nuclear,0.0,CYP
Cyprus,2020,Hydro,0.0,0.0,Hydro,,CYP
Cyprus,2020,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,162.11777999999998,CYP
Cyprus,2020,Oil and Petroleum Products,203.4068,146452.896,Oil and Petroleum Products,26229.921000000002,CYP
Cyprus,2020,Natural Gas,0.0,0.0,Natural Gas,,CYP
Cyprus,2020,Combustible Renewables,5.2989,1218.747,,,
Cyprus,2020,Other Combustible Non-Renewables,0.0,0.0,,,
Cyprus,2020,Geothermal,0.0,0.0,,,
Cyprus,2020,Solar,24.2892,1165.8816000000002,Solar,776.3522,CYP
Cyprus,2020,Other Renewables,0.0,0.0,Other Renewables,193.54972,CYP
Cyprus,2020,Not Specified,0.0,,,,
Cyprus,2020,Wind,20.3201,233.68115,Wind,631.3807999999999,CYP
India,2020,Nuclear,3628.4607,43541.528399999996,Nuclear,112432.98,IND
India,2020,Hydro,10722.5044,257340.10559999998,Hydro,429933.38,IND
India,2020,Coal-Peat and Manufactured Gases,66616.2951,54625361.982,Coal-Peat and Manufactured Gases,4714672.0,IND
India,2020,Oil and Petroleum Products,285.2735,205396.92,Oil and Petroleum Products,2537852.5,IND
India,2020,Natural Gas,4017.8522,1968747.578,Natural Gas,603601.2,IND
India,2020,Combustible Renewables,2321.901,534037.23,,,
India,2020,Other Combustible Non-Renewables,70.6441,57928.16199999999,,,
India,2020,Geothermal,0.0,0.0,,,
India,2020,Solar,5508.2084,264394.00320000004,Solar,154119.77,IND
India,2020,Other Renewables,0.0,0.0,Other Renewables,104881.08,IND
India,2020,Not Specified,0.0,,,,
India,2020,Wind,3872.7757,44536.92055,Wind,158699.83,IND
North Macedonia,2020,Nuclear,0.0,0.0,Nuclear,0.0,MKD
North Macedonia,2020,Hydro,139.129,3339.096,Hydro,3354.1467,MKD
North Macedonia,2020,Coal-Peat and Manufactured Gases,202.7163,166227.366,Coal-Peat and Manufactured Gases,8807.4045,MKD
North Macedonia,2020,Oil and Petroleum Products,3.1863,2294.136,Oil and Petroleum Products,11742.942,MKD
North Macedonia,2020,Natural Gas,16.935,8298.15,Natural Gas,3249.4655,MKD
North Macedonia,2020,Combustible Renewables,3.9549,909.627,,,
North Macedonia,2020,Geothermal,0.0,0.0,,,
North Macedonia,2020,Other Combustible Non-Renewables,0.0,0.0,,,
North Macedonia,2020,Solar,2.3498,112.7904,Solar,63.456109999999995,MKD
North Macedonia,2020,Other Renewables,0.0,0.0,Other Renewables,182.90694,MKD
North Macedonia,2020,Not Specified,0.0,,,,
North Macedonia,2020,Wind,7.4399,85.55884999999999,Wind,306.97387,MKD
Romania,2020,Nuclear,934.9737,11219.6844,Nuclear,28896.343,ROU
Romania,2020,Hydro,1135.6215,27254.916,Hydro,40394.579999999994,ROU
Romania,2020,Coal-Peat and Manufactured Gases,395.8762,324618.484,Coal-Peat and Manufactured Gases,41721.542,ROU
Romania,2020,Oil and Petroleum Products,42.8989,30887.208,Oil and Petroleum Products,116284.66,ROU
Romania,2020,Natural Gas,337.4032,165327.568,Natural Gas,112625.53,ROU
Romania,2020,Combustible Renewables,37.4886,8622.378,,,
Romania,2020,Geothermal,0.0,0.0,,,
Romania,2020,Other Combustible Non-Renewables,0.0,0.0,,,
Romania,2020,Solar,216.0409,10369.9632,Solar,4551.3589999999995,ROU
Romania,2020,Other Renewables,0.0,0.0,Other Renewables,1744.6578,ROU
Romania,2020,Not Specified,0.0,,,,
Romania,2020,Wind,622.597,7159.8655,Wind,18239.578,ROU
Serbia,2020,Nuclear,0.0,0.0,Nuclear,0.0,SRB
Serbia,2020,Hydro,659.1946,15820.6704,Hydro,,SRB
Serbia,2020,Coal-Peat and Manufactured Gases,1795.5232,1472329.024,Coal-Peat and Manufactured Gases,,SRB
Serbia,2020,Oil and Petroleum Products,1.0038,722.736,Oil and Petroleum Products,,SRB
Serbia,2020,Natural Gas,34.6782,16992.318,Natural Gas,,SRB
Serbia,2020,Combustible Renewables,4.6027,1058.621,,,
Serbia,2020,Geothermal,0.0,0.0,,,
Serbia,2020,Other Combustible Non-Renewables,0.423,346.86,,,
Serbia,2020,Solar,1.603,76.944,Solar,,SRB
Serbia,2020,Other Renewables,0.0,0.0,Other Renewables,,SRB
Serbia,2020,Not Specified,0.0,,,,
Serbia,2020,Wind,68.9608,793.0492,Wind,,SRB
Australia,2020,Nuclear,0.0,0.0,Nuclear,0.0,AUS
Australia,2020,Hydro,1119.52,26868.48,Hydro,37873.600000000006,AUS
Australia,2020,Coal-Peat and Manufactured Gases,11159.4286,9150731.452,Coal-Peat and Manufactured Gases,468060.76,AUS
Australia,2020,Oil and Petroleum Products,346.3676,249384.672,Oil and Petroleum Products,521933.99999999994,AUS
Australia,2020,Natural Gas,4241.3582,2078265.5179999997,Natural Gas,423173.4,AUS
